"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_RS16775",884.165212972665,-3.61030465181458,0.362927219817426,2.24786829840732e-24,1.80110447409887e-22
"ECB_RS17695",73.9006796803576,2.2904685459877,0.228636069747995,2.76273129499313e-24,2.17480268783056e-22
"ECB_RS04155",3284.57032888748,2.84186470242905,0.285813342202045,3.44910265163076e-24,2.66829717204608e-22
"ECB_RS06260",179.609921336328,-1.91717132540215,0.192202072466033,4.1490075634654e-24,3.12265162399429e-22
"ECB_RS16720",1168.57181795448,-3.49657125027396,0.353416844890215,4.17559833830303e-24,3.12265162399429e-22
"ECB_RS21515",271.463480899297,-2.09178502082452,0.210310477238736,5.04046677546757e-24,3.70763515106934e-22
"ECB_RS14510",825.836922850166,-2.36214679251666,0.239068692262468,1.1490885448268e-23,8.31606500102883e-22
"ECB_RS09775",70.6295400856969,-2.86905060974736,0.29320187648365,1.62420743848234e-23,1.15679663118576e-21
"ECB_RS07485",639.058938684338,-4.85890370939979,0.50193245485446,2.18111022753173e-23,1.52916274858357e-21
"ECB_RS05755",1703.27152062301,-3.50163378054957,0.361183925207366,2.73491322271785e-23,1.88793163543615e-21
"ECB_RS14725",44.3047917019292,2.12738717963675,0.218545209923907,3.6329881429328e-23,2.46988148444537e-21
"ECB_RS03015",48.1653435074943,-1.66407396161781,0.170327987069975,4.05141714521571e-23,2.71324010904222e-21
"ECB_RS13185",658.276432160139,-3.12886063699204,0.323828602105008,4.81635396566943e-23,3.17808532999393e-21
"ECB_RS16785",1683.08419986402,-3.31282753272757,0.343920989037849,5.11008393065205e-23,3.32303573867185e-21
"ECB_RS22750",169.606816415573,-1.74225452444108,0.178830927300925,5.55780001743986e-23,3.56254981117895e-21
"ECB_RS05705",388.723562273074,-2.96646157332085,0.30794636336497,6.44591945268455e-23,4.07363951890079e-21
"ECB_RS02030",1248.31808468674,-2.22867610820461,0.231042541409077,7.85671040854599e-23,4.8962582782147e-21
"ECB_RS04935",512.957931863594,-2.1224841147043,0.220221926725954,1.11337558756462e-22,6.843446933428e-21
"ECB_RS01840",236.428475798957,-2.0203042799183,0.209688565038697,1.19062439752184e-22,7.21936712389258e-21
"ECB_RS08900",1709.18249461946,-2.71393683410669,0.283434504104617,1.28205353484538e-22,7.67009894780162e-21
"ECB_RS06610",65.0271583960239,-1.77227578572799,0.184188623834856,1.72344610049546e-22,1.01751350696357e-20
"ECB_RS16885",5047.96066303541,-3.34409530249841,0.351249997648774,1.79471134596483e-22,1.04582724796678e-20
"ECB_RS05400",428.757144612324,-4.90014143217548,0.519626732457276,2.62253198329763e-22,1.50683643561103e-20
"ECB_RS16790",1373.94830075897,-3.10658236958786,0.327915388643735,2.65299929603904e-22,1.50683643561103e-20
"ECB_RS09770",97.9001373663988,-2.69119271377402,0.283581561782862,2.90108626241436e-22,1.61953038433393e-20
"ECB_RS19140",281.187340178968,-2.26640605828804,0.238236088173731,2.92360064923219e-22,1.61953038433393e-20
"ECB_RS05695",1404.80999141408,-3.9724974771335,0.421401156038593,3.45431690798499e-22,1.89018536172301e-20
"ECB_RS14095",100.563800496491,-1.7458531467861,0.182831429843765,3.95993743283997e-22,2.1407517182112e-20
"ECB_RS12480",125.900064173644,-2.65233988558358,0.28061801049044,4.77193698941522e-22,2.5490096751793e-20
"ECB_RS22120",522.95041867111,-4.76568138989383,0.508212305448016,5.01174799378345e-22,2.64561332330663e-20
"ECB_RS16890",1489.06772471283,-3.12107352725726,0.332515903020429,6.39074659573299e-22,3.33433488082022e-20
"ECB_RS12490",304.437562518568,-2.00886034290926,0.212331931750539,6.4896474732366e-22,3.3470170359095e-20
"ECB_RS12975",184.380458532656,-1.59530465137522,0.168450415647332,7.68648013398033e-22,3.91923140467838e-20
"ECB_RS00185",310.168483937855,-3.08283186007881,0.329474715441106,8.80942728929191e-22,4.44133710641043e-20
"ECB_RS16705",431.54524922583,-2.49156451490902,0.26573427070589,9.49458420000274e-22,4.73357770060137e-20
"ECB_RS13040",18383.4927377074,4.47339576357552,0.479551209148259,1.23482070380314e-21,6.08861593182932e-20
"ECB_RS09990",256.525928319997,3.99780904847888,0.430628100721269,1.44017190332416e-21,7.02396883719078e-20
"ECB_RS21210",29.3054541611676,3.13135058404839,0.336474149224836,1.78625048237738e-21,8.61817840260999e-20
"ECB_RS11775",231.454862834895,-3.13695514322444,0.339401184801682,2.64467927547399e-21,1.26241233075019e-19
"ECB_RS05320",279.448629010826,2.9890404464931,0.32498178646257,3.40894970237396e-21,1.59626895825857e-19
"ECB_RS12580",78.6738226651753,-2.71825084324283,0.294514602592759,3.41524002658397e-21,1.59626895825857e-19
"ECB_RS19910",1354.20340491646,-3.50491583575028,0.381519022136458,3.51250907732941e-21,1.62480703401825e-19
"ECB_RS00370",127.536213740797,2.31022670953605,0.250217615599663,3.91755786298295e-21,1.79368185012291e-19
"ECB_RS16880",3555.65961176227,-2.39882037591789,0.260126523961532,4.43740784749468e-21,2.01117666784935e-19
"ECB_RS05670",163.349126042034,-2.84572426632996,0.309812792548729,4.48627590013652e-21,2.01299199639125e-19
"ECB_RS16770",1763.61930083786,-2.76545813206972,0.301010088716498,4.76303708364685e-21,2.11601459349737e-19
"ECB_RS08305",280.388647041234,-1.85596722998538,0.201337306200801,6.87581634519189e-21,3.02468509224275e-19
"ECB_RS16015",978.545855817021,-2.56353496347127,0.281088379137216,1.01543051744403e-20,4.42353080754503e-19
"ECB_RS16675",1385.11050198615,-2.39751150840402,0.262999786360428,1.17918340280181e-20,5.08749608497282e-19
"ECB_RS01905",86.151118916072,-2.69059033574638,0.296179948556528,1.34297494252344e-20,5.73897958771682e-19
"ECB_RS03705",539.069210326533,-1.75006283922071,0.191386652977444,1.47191192390098e-20,6.23063094579592e-19
"ECB_RS02015",108.378391231499,-1.8240712478996,0.200376467716334,2.14868425720879e-20,9.01041706737927e-19
"ECB_RS21660",412.431980893367,-3.25745818221501,0.364210756888376,3.64707011316868e-20,1.51522255535073e-18
"ECB_RS20530",1752.08496562562,-2.80413829914504,0.313329428371063,4.23382342684305e-20,1.74285924002246e-18
"ECB_RS16780",811.403783547786,-2.86229909726837,0.320215830405224,4.54823114352106e-20,1.85526483099809e-18
"ECB_RS15210",93.0647832623916,-3.38444280860083,0.379735565921549,4.89091342690302e-20,1.97707464383008e-18
"ECB_RS14880",123.974545927967,-1.78023199169269,0.197835686131746,5.95958357199842e-20,2.38755816853187e-18
"ECB_RS22610",291.445092383703,-5.48286169657682,0.622095609914456,7.50554807206862e-20,2.98030037162583e-18
"ECB_RS16895",1372.53625487154,-2.78132049552735,0.31379551247392,9.5090526828739e-20,3.74272977088204e-18
"ECB_RS09010",683.962989149872,2.07010999475651,0.232518126741752,1.03179549884262e-19,4.02579687244073e-18
"ECB_RS16480",395.745857908317,-3.01494303966934,0.341353881012626,1.14419821430632e-19,4.42587705826936e-18
"ECB_RS06400",18.3221751361888,3.07183703780267,0.34741139797474,1.1650335415282e-19,4.46795341951885e-18
"ECB_RS21950",170.606612857676,-1.48138901136795,0.166055446942847,1.56744234634184e-19,5.96026593901343e-18
"ECB_RS05690",1179.55830864858,-4.45128664546292,0.50938178914857,1.59025347590937e-19,5.99619104739945e-18
"ECB_RS03465",378.604037512922,2.51452200932359,0.285276321061979,1.69106400914563e-19,6.32317017419704e-18
"ECB_RS05530",80.6699317405841,-3.27628735580079,0.374074140857136,2.19565943884098e-19,8.14208586948718e-18
"ECB_RS21410",41.9604738273634,2.4953390664848,0.283961826308043,2.28702542655896e-19,8.41137958112299e-18
"ECB_RS05665",184.04892129521,-2.65215918040409,0.302918417972709,2.47243174646374e-19,9.0193506068153e-18
"ECB_RS19165",80.481492810387,-1.92382804435887,0.218604845945691,2.92833076269073e-19,1.05963065582204e-17
"ECB_RS01155",119.565898900338,-1.70312821587615,0.19296333095742,2.98000335516825e-19,1.0697020043712e-17
"ECB_RS12595",113.412757108168,-2.67142043485437,0.306190205971639,3.29517109661018e-19,1.17344704051507e-17
"ECB_RS09885",88.85619577824,-1.87569521125924,0.213703842008627,3.57101755551985e-19,1.26166580878879e-17
"ECB_RS07325",111.250856340283,-1.6262895623507,0.184873499353375,4.62185370759183e-19,1.62017637390348e-17
"ECB_RS06385",64.9778288356346,2.74925668307342,0.316176475752836,4.69596524841102e-19,1.63339504415661e-17
"ECB_RS00500",337.443319672926,-1.98325164097817,0.22784488432856,5.22350087616228e-19,1.8029114177954e-17
"ECB_RS05780",564.579770251022,-1.99821904002852,0.22959551139195,6.628515168876e-19,2.27039294372112e-17
"ECB_RS01910",109.930657073644,-2.60784048771581,0.30182715201717,7.58587498453549e-19,2.57862280724324e-17
"ECB_RS20820",337.568620798706,-2.23812914832487,0.258203027142823,7.73566178605991e-19,2.60976800256021e-17
"ECB_RS09895",326.814713745296,-3.70686795623377,0.433401716108825,9.75019653105425e-19,3.26486058468958e-17
"ECB_RS16670",560.633518426054,-2.43805895536621,0.282862435197759,9.98636158143988e-19,3.31917069747561e-17
"ECB_RS08220",38.5981401628161,2.69842068181264,0.314186407874227,1.43323383326684e-18,4.72861780137375e-17
"ECB_RS12145",317.611463256746,-2.28966164812332,0.266597354497472,1.46772167655721e-18,4.80705632314758e-17
"ECB_RS09755",284.396870513659,-1.75376002824937,0.203103737341591,1.51528460137552e-18,4.90221417673e-17
"ECB_RS09310",953.476708687998,3.60258521351908,0.423551349717908,1.51862663375411e-18,4.90221417673e-17
"ECB_RS14405",131.96650432362,-2.1678177000614,0.252946837963246,1.84173785369567e-18,5.90276982109462e-17
"ECB_RS06390",26.1435895448719,2.05099127124324,0.238847352226707,1.90058892332849e-18,6.04818616948577e-17
"ECB_RS16320",1014.00064303261,-2.34813216222758,0.27548335768933,2.39105916908661e-18,7.55541020541664e-17
"ECB_RS18970",93.9764449935412,-3.10840149173091,0.366787688792821,2.61808763845794e-18,8.21493652710543e-17
"ECB_RS20380",151.637820528484,-1.64238175449185,0.191461494543845,2.8001364016927e-18,8.68681041571537e-17
"ECB_RS01855",194.570393627346,-2.17105388556359,0.254787364367934,2.80719302491359e-18,8.68681041571537e-17
"ECB_RS18370",118.108641036375,-1.52826943345132,0.178159284946926,2.92821954205703e-18,8.99926101726706e-17
"ECB_RS21280",11.4521050523216,3.89593138158093,0.461758703894596,3.03257986277669e-18,9.22266408343929e-17
"ECB_RS05700",268.480470427036,-2.74547559657639,0.324213137803495,3.04201980019838e-18,9.22266408343929e-17
"ECB_RS17140",421.346956470595,-2.23108066127106,0.262939202406365,3.33094944585801e-18,1.00308524587684e-16
"ECB_RS11910",237.386571952084,-1.77802128266485,0.208412192495022,3.40827490943031e-18,1.01952863457425e-16
"ECB_RS11365",364.652142826282,-2.54925204666533,0.301299019057621,3.71910769399172e-18,1.10514147171794e-16
"ECB_RS05560",229.248386805384,-1.7470786541582,0.204868117561974,3.96819070426953e-18,1.17139945329325e-16
"ECB_RS12680",203.43551720955,-1.50556364830173,0.17631704012526,4.20519699702076e-18,1.23324960298249e-16
"ECB_RS16665",1111.54142225997,-2.53535831810399,0.303718451138997,5.36716469040324e-18,1.5637966211584e-16
"ECB_RS05685",527.097456297457,-3.68593310098383,0.441425490297935,5.74844415710569e-18,1.66408186664085e-16
"ECB_RS06340",76.0890682612579,-1.34512167103616,0.157852933349489,5.81264617987449e-18,1.67188098776262e-16
"ECB_RS21390",1789.2887326184,3.24229669168644,0.387696293852567,5.85197258493579e-18,1.67247140054821e-16
"ECB_RS00385",242.908478454838,-3.30286638291994,0.395194520712714,6.1208272876016e-18,1.73823747085243e-16
"ECB_RS00395",175.032355333213,-2.63679149069802,0.313810953876625,6.24842621132717e-18,1.76331373649214e-16
"ECB_RS21940",393.840993007478,-2.23882604471846,0.266687174075994,7.95676869603923e-18,2.2313763211955e-16
"ECB_RS03130",248.754053464722,-1.50017992968416,0.177302089505273,8.32299404197348e-18,2.31958225256739e-16
"ECB_RS08460",36.5366423542286,-1.89690822471279,0.225040222987271,8.74040745338177e-18,2.42087705205704e-16
"ECB_RS20475",91.87094105174,-2.73205462700076,0.327585770330765,8.81088496361373e-18,2.42542581789784e-16
"ECB_RS22930",79.4345666612608,-2.86957244069442,0.344665940862129,9.65905431649423e-18,2.64269370232376e-16
"ECB_RS05680",1110.87360125368,-3.99478014173436,0.484191368882021,1.07464833024152e-17,2.92239215623861e-16
"ECB_RS04910",160.394921640764,-2.33874942489423,0.280722037414265,1.22137477415197e-17,3.3013907298915e-16
"ECB_RS11795",218.494606305376,-1.3604200671835,0.161382914862178,1.26865242580765e-17,3.4086487632329e-16
"ECB_RS12605",95.7816613513603,-2.64157795537694,0.317909337634871,1.37195041945977e-17,3.6642509119738e-16
"ECB_RS01335",104.317076783679,3.8581731725344,0.467729245889796,1.4382605074367e-17,3.81862419933045e-16
"ECB_RS17145",244.698867098585,-1.86199784239466,0.22270338606175,1.45572205733654e-17,3.84224992427593e-16
"ECB_RS20405",220.13414224779,-1.56959703243043,0.187120466086743,1.46518307156367e-17,3.84460610649484e-16
"ECB_RS16485",121.162311053506,-2.31089172529829,0.278415669991552,1.52902736975146e-17,3.98880570236907e-16
"ECB_RS16730",611.701488266108,-2.17990109125054,0.262148311998651,1.58301132437595e-17,4.10576405345369e-16
"ECB_RS16760",1272.62469882107,-2.86934352325206,0.347981502558364,1.8854177802695e-17,4.86199401153404e-16
"ECB_RS16700",811.438587689379,-2.3411537837603,0.283320684820938,2.19735215564171e-17,5.63401092706535e-16
"ECB_RS00390",158.642376467664,-3.03324387108488,0.36899809038434,2.21103398034154e-17,5.63688038056391e-16
"ECB_RS00010",539.211185201668,-2.64406012086292,0.321145670299802,2.47281137950407e-17,6.26864670047161e-16
"ECB_RS11830",119.36719892666,-1.3541521161082,0.162101114996127,2.78767898789785e-17,7.0271436060099e-16
"ECB_RS05985",257.921453002098,-3.1813748879463,0.389135233732336,3.02054190863703e-17,7.57160421455551e-16
"ECB_RS19305",207.045352467874,-1.77055141553345,0.214132331087142,3.42935380935682e-17,8.54861696810225e-16
"ECB_RS03695",675.184765032735,-1.53738650110513,0.185228704587374,3.52849884728403e-17,8.74716813688589e-16
"ECB_RS14400",367.511547295325,-2.38145306894957,0.290429456771447,3.748704618725e-17,9.24199869462587e-16
"ECB_RS00950",282.278448384579,-2.11569691238184,0.259566014020113,6.46863567810908e-17,1.58605291189483e-15
"ECB_RS17840",182.318376185846,-1.93174589862804,0.236317480809436,6.64103873307076e-17,1.6194750432222e-15
"ECB_RS09520",363.625210866379,-1.32534525963783,0.160987486381919,6.88871020660408e-17,1.67079149713689e-15
"ECB_RS11160",194.478909150078,-1.09226266640564,0.13246387163661,8.41868360880306e-17,2.03089426627416e-15
"ECB_RS03685",53.3572093749429,-1.37958485645994,0.168329284240575,9.33941693619776e-17,2.2409606306267e-15
"ECB_RS00740",193.979814003952,-2.27926330098416,0.283086076315613,1.08599614022385e-16,2.59194929850236e-15
"ECB_RS02875",935.672636749878,-5.36379048874061,0.675306079123819,1.19036368943306e-16,2.82601157380219e-15
"ECB_RS14615",424.104219818436,-2.36354733602948,0.293731118993591,1.31831460873016e-16,3.11330402598539e-15
"ECB_RS00780",385.089076793306,-3.14554255936807,0.393409899439645,1.32908082156489e-16,3.12229614992757e-15
"ECB_RS22135",168.830199631813,-4.33079830058108,0.544602095238409,1.3884268695181e-16,3.24472466850401e-15
"ECB_RS17025",15.9433129068961,4.84848177537594,0.606499173881705,1.47515828992503e-16,3.42955194139565e-15
"ECB_RS04730",496.129322029214,-1.10903076176195,0.135831864503728,1.6435960973593e-16,3.80145138600576e-15
"ECB_RS16035",493.042549760936,-1.9774565445251,0.245835944157955,1.78585720863284e-16,4.10930322827464e-15
"ECB_RS00945",344.02937576641,-1.90127783675856,0.236131801471349,1.86016083469552e-16,4.25843962514224e-15
"ECB_RS12965",103.690948023771,-2.47321660625311,0.309444644673313,1.91611495180841e-16,4.36426791307835e-15
"ECB_RS16735",1588.81272111497,-1.99220592283371,0.248080583084585,2.00677611067512e-16,4.54767899424205e-15
"ECB_RS15215",187.043503034729,-2.69046483960529,0.337832407549331,2.10958686119698e-16,4.75664132974414e-15
"ECB_RS17845",66.6002633978394,2.61414072740151,0.327590986150165,2.16631947058002e-16,4.86013773224629e-15
"ECB_RS00515",943.422505124872,-1.88125988059588,0.233341793355796,2.19369415182393e-16,4.89706749215621e-15
"ECB_RS03400",199.019718916863,-1.94214311203042,0.241995921904284,2.25069534936207e-16,4.99944061019188e-15
"ECB_RS08885",168.954496727061,-2.93514083477398,0.369082503591495,2.30692821860198e-16,5.09910685559956e-15
"ECB_RS06780",157.346713597261,-2.69998833572291,0.34067791761946,2.99300266375283e-16,6.58313870208772e-15
"ECB_RS04280",1443.8477275062,4.43684781546715,0.566520684556844,3.62629078811965e-16,7.93715452014286e-15
"ECB_RS12695",168.311138405908,-2.16896051681427,0.273527208378826,3.82691293339714e-16,8.33561084085096e-15
"ECB_RS20515",2370.15391864578,-2.25040310488677,0.284059794706541,3.88291653143957e-16,8.41673742829436e-15
"ECB_RS01705",85.2378316822681,-1.60978804234514,0.201795155451811,4.82817293264575e-16,1.04153903599911e-14
"ECB_RS03180",288.771669038159,-1.58924469459656,0.199502070086281,5.01973248161696e-16,1.077681322728e-14
"ECB_RS20625",233.684905144645,-3.35515133831804,0.42876360714667,5.10934483013229e-16,1.0914364570504e-14
"ECB_RS02165",221.172159699181,-2.00734220375245,0.253759449813568,5.13245135809305e-16,1.0914364570504e-14
"ECB_RS10910",84.3389595550246,3.20264844291459,0.410087737245886,5.44133637650334e-16,1.15166397742314e-14
"ECB_RS00925",232.54357347391,-2.3913954111993,0.304527350584346,6.10038326698339e-16,1.28509012765045e-14
"ECB_RS01525",57.2732010369138,3.40346491587501,0.436380527261991,6.28686578076795e-16,1.31818536253765e-14
"ECB_RS06720",434.092367476845,-2.69378910061155,0.344116034318262,6.43203894626031e-16,1.34235156985442e-14
"ECB_RS18975",49.0427283259135,-3.81539831671498,0.491188329638916,6.91516833447523e-16,1.43649816281437e-14
"ECB_RS10975",1233.74184412112,-3.63591787953036,0.468321709953253,7.47186779409915e-16,1.54498943742502e-14
"ECB_RS13125",659.905820836603,-1.46004472684664,0.184290847046354,7.91701782308129e-16,1.62952564092503e-14
"ECB_RS05735",508.660424766479,-2.2557499309209,0.2878587163483,8.32902941215194e-16,1.70650022704684e-14
"ECB_RS08590",615.200535253265,2.90643228465238,0.37398852026496,8.74081740667279e-16,1.78272944107913e-14
"ECB_RS04760",21.350504171931,2.61931375506539,0.336298446451124,8.93840512242598e-16,1.8147793567568e-14
"ECB_RS13190",448.272460672167,-2.08746897716864,0.266231622097452,9.20353226115201e-16,1.86019140791843e-14
"ECB_RS19145",403.234000979787,-2.02082364908428,0.258095918685417,9.62333476521276e-16,1.93631852428294e-14
"ECB_RS03630",164.329152445082,-1.81545789239407,0.231842724962091,1.1084177157045e-15,2.22029923677058e-14
"ECB_RS15170",27.4238283192806,2.84811499547295,0.367191772558635,1.12674879838271e-15,2.24698749259699e-14
"ECB_RS05710",162.71549051991,-2.4778028830999,0.319393049800554,1.22969763087303e-15,2.44143949987933e-14
"ECB_RS06510",112.742817572026,-3.31140061791765,0.430154083538855,1.35725097204491e-15,2.6828128244782e-14
"ECB_RS19110",483.423257747099,-2.15314604293893,0.277098680208809,1.38917040235022e-15,2.73386298041467e-14
"ECB_RS01865",330.544746152952,-1.6400600095667,0.209885921851272,1.60689137468064e-15,3.1485247153677e-14
"ECB_RS17030",32.6053494712041,4.58492545440033,0.600834468659325,1.66618769410091e-15,3.25051486236121e-14
"ECB_RS21450",98.6397059379306,-1.40278478189973,0.179534333781833,2.08609372579462e-15,4.05207902495258e-14
"ECB_RS13150",346.960513431141,-3.02846259587351,0.396160238120786,2.28220401267639e-15,4.41390060555128e-14
"ECB_RS09860",33.4309792011337,2.16261311838265,0.279647386656586,2.34786227709611e-15,4.52139829928336e-14
"ECB_RS16025",133.31895376902,-1.84329183774505,0.238776927104967,2.62893415644185e-15,5.04103741878401e-14
"ECB_RS16365",178.046038809303,2.59404072815594,0.339032603315097,2.68973758412433e-15,5.13568193190036e-14
"ECB_RS08310",98.2249646657,-1.98110394049363,0.257493232142194,3.00985795292503e-15,5.72255620117568e-14
"ECB_RS22105",154.303280030664,-3.76393133531999,0.498022018579648,3.5452251829036e-15,6.71199383784322e-14
"ECB_RS00145",464.803812740417,-2.50889056914955,0.328068137638284,3.60799664231576e-15,6.80213484624824e-14
"ECB_RS10775",249.326152652059,-2.30506956674549,0.302325011718116,3.8752236789499e-15,7.25472294117722e-14
"ECB_RS16870",111.475997122762,-2.63485024610777,0.34671524232853,3.88039560036223e-15,7.25472294117722e-14
"ECB_RS11710",53.4961017021732,-1.18073271619144,0.152221627672583,3.94124387918951e-15,7.33790924727109e-14
"ECB_RS03310",171.854857784934,-3.46618579938922,0.460194852607425,4.48834024764108e-15,8.32197631866344e-14
"ECB_RS11220",22.7171034181418,2.10932897006875,0.276856758539612,4.58068417108313e-15,8.45824274718107e-14
"ECB_RS06730",856.646083233656,-1.78878173665013,0.234346171745699,5.32155888329481e-15,9.78599783169828e-14
"ECB_RS16255",1057.06417946383,-3.11537641082392,0.414543348923579,5.80612076867268e-15,1.0633495464912e-13
"ECB_RS08250",56.5894492473579,2.50912651990609,0.332915365814889,6.32830888853444e-15,1.15427325133553e-13
"ECB_RS16040",223.3518917506,-1.88037609904516,0.247534296407281,6.72734892756645e-15,1.22208966145711e-13
"ECB_RS09785",179.850519680478,-2.66492380279645,0.355752904238199,8.01115761181944e-15,1.44943807275136e-13
