"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_RS09370",1637.98600032364,6.25201201161274,0.26592969043528,3.65666083268247e-123,1.64074371562462e-119
"ECB_RS21750",241.671298779574,4.77507244164439,0.218916351736032,2.73760460648895e-106,6.14181593465796e-103
"ECB_RS04680",2368.24487958433,6.14716111123274,0.28541923743452,6.38377363469798e-104,9.54799743296328e-101
"ECB_RS08280",352.433557060466,3.86092407583157,0.199887898538139,2.02174694809811e-84,2.26789463902906e-81
"ECB_RS02380",2884.81860684522,6.0175130444495,0.311612632156818,3.77308924650441e-84,3.38597028981306e-81
"ECB_RS10510",644.57684047151,5.86133885982058,0.308135815301365,6.52061502614601e-82,4.87633327038619e-79
"ECB_RS03085",1848.04543679279,5.83341073017767,0.310704625599839,9.78007688144684e-80,6.26902928100742e-77
"ECB_RS09245",330.553310858601,3.79108331263453,0.20622688093669,1.64756131287222e-76,9.24075951357204e-74
"ECB_RS02020",6234.47739893028,5.23155352379569,0.286110751936358,1.0422363909115e-75,5.19612742891099e-73
"ECB_RS21590",524.679672775555,5.9743088232682,0.329138698484497,8.98813061639227e-75,4.03297420757521e-72
"ECB_RS02655",2527.93568696973,-6.62389152329198,0.368359099151736,1.24421701049134e-74,5.07527429643149e-72
"ECB_RS19325",2167.09449156744,-5.90563567648435,0.331097931914105,3.60304075688314e-72,1.34723698967789e-69
"ECB_RS01740",248.327837483095,4.84866552636661,0.289288766202801,2.85182766582193e-64,9.84319287426384e-62
"ECB_RS25575",2027.50534401075,5.5674926707712,0.332862208295596,9.1076828320499e-64,2.91901234767199e-61
"ECB_RS03465",378.604037512922,-5.9724207600042,0.363518329530156,1.36222819123033e-63,4.07487859603365e-61
"ECB_RS05615",3203.17686407897,5.2544078448759,0.317889658560378,1.6624559382167e-62,4.66214987173646e-60
"ECB_RS21755",1250.36051633483,3.96187413243218,0.242868480562386,6.15110871687189e-61,1.62353087132966e-58
"ECB_RS16020",2692.27570320424,-5.34907687148451,0.330828339642237,6.69865626671907e-61,1.66982614826491e-58
"ECB_RS07420",263.422677308554,5.4466694683158,0.344475957615296,4.60197067942531e-57,1.08679170729376e-54
"ECB_RS06180",4434.87352407689,6.73419554100306,0.42925259106905,1.60509496639384e-56,3.60103055710458e-54
"ECB_RS00755",275.147218986756,3.24489978187409,0.208365713570759,1.06090743847846e-55,2.26680556021564e-53
"ECB_RS17295",854.539445668526,3.48959632206468,0.225521749935165,5.42401371746852e-55,1.10625225228551e-52
"ECB_RS18790",1271.42502852876,4.20139993242355,0.274655955133049,7.2748291773686e-54,1.41922428342839e-51
"ECB_RS07675",463.105129379339,4.2862324440027,0.284759134686369,2.8856240087373e-52,5.39491455300177e-50
"ECB_RS09060",365.890250949581,5.25921268506305,0.350140564306903,7.4857324271033e-52,1.3435392560165e-49
"ECB_RS25475",569.121098201371,5.78043373457996,0.386505107467741,1.1983849435995e-51,2.06813586228113e-49
"ECB_RS08350",377.442655367162,3.40280275564842,0.227643156837329,1.63851529115303e-51,2.72296967089023e-49
"ECB_RS17005",49.9206715095852,4.19247999244907,0.294132647679477,2.02634262920077e-47,3.24721406329424e-45
"ECB_RS15560",797.610143505065,5.32386510234974,0.372890734719652,2.28291938896183e-47,3.53222734423163e-45
"ECB_RS09225",3077.54208122537,-3.46049996460105,0.242307110885664,2.47981953928168e-47,3.7089834242523e-45
"ECB_RS18040",15880.4251122441,-6.04661029247664,0.43452171590875,9.40632940562779e-46,1.36149032396942e-43
"ECB_RS01015",943.002296973634,-3.93267727280222,0.283090551134907,3.69970791651279e-45,5.18768419418528e-43
"ECB_RS11930",653.882508960515,4.96635039779055,0.357113613758809,5.86834520405322e-45,7.97917119108691e-43
"ECB_RS24045",2302.96667609522,6.09154201058777,0.439686616903035,9.41730620073748e-45,1.24280743890321e-42
"ECB_RS10880",186.402329615091,4.38984398190526,0.317411531413227,1.57446311337209e-44,2.01846171134302e-42
"ECB_RS22805",511.921330124414,3.37860175482515,0.24478556540599,2.23947124814433e-44,2.79125208067322e-42
"ECB_RS03795",690.261768684244,-3.80603937619223,0.280023000499255,1.1880567303441e-43,1.44075960785243e-41
"ECB_RS00870",2089.48280054709,-4.55636394097528,0.336225784380952,8.6228005930901e-43,1.01817121739988e-40
"ECB_RS16770",1763.61930083786,-4.77532370980413,0.35331106503532,1.64137573514172e-42,1.8884238265592e-40
"ECB_RS09755",284.396870513659,2.84813557471061,0.21140016041932,2.52598199416698e-42,2.83352030195681e-40
"ECB_RS00875",1164.17714129425,-5.27716563515957,0.394871592581642,3.58428468954741e-42,3.92260619560957e-40
"ECB_RS08345",139.446386879934,2.78184183989265,0.207024236624842,4.35596001892294e-42,4.65361728688268e-40
"ECB_RS16735",1588.81272111497,-3.68661440163278,0.277256537830034,7.38555827484078e-42,7.70674418121177e-40
"ECB_RS04045",196.039827007794,4.34478888602132,0.325991548188514,1.49536279863673e-41,1.52493019942796e-39
"ECB_RS10900",332.680281684644,5.84144211877416,0.438870247135767,1.69931748904445e-41,1.69440834963165e-39
"ECB_RS02030",1248.31808468674,-3.48776710112509,0.263879972211286,5.3628155889493e-41,5.23107685817728e-39
"ECB_RS09420",486.404206377674,4.33116692860655,0.327714894209529,6.76869307939715e-41,6.46194166962873e-39
"ECB_RS11910",237.386571952084,2.84853281269888,0.21715318952242,2.53334490359376e-40,2.36814970467192e-38
"ECB_RS25485",422.55474800721,4.92729449411163,0.378088450316348,6.87124241815018e-40,6.2920948429061e-38
"ECB_RS07915",85.127277748401,4.30065950545981,0.329678049878195,9.47419067721642e-40,8.50213871373402e-38
"ECB_RS08530",74.6054529153056,3.57932540326203,0.277195120580782,2.46045545955957e-39,2.16471836216545e-37
"ECB_RS07345",113.045374712242,3.34633843459465,0.260542955842366,1.05836115925722e-38,9.13243561843681e-37
"ECB_RS25480",616.6367206243,5.3606862926744,0.418810244461206,1.39441929693823e-38,1.18052063874751e-36
"ECB_RS13040",18383.4927377074,-6.30490026933937,0.495559332182756,2.63301280840802e-38,2.18783860580126e-36
"ECB_RS05310",609.549012874371,5.06379137384487,0.397176763114043,3.00569202719803e-38,2.4520982047341e-36
"ECB_RS00400",349.201462623869,3.79458297819874,0.299092672761978,5.93024896299021e-38,4.75161198159591e-36
"ECB_RS09055",113.200677844181,4.06911753889989,0.320240811282088,7.38070690425123e-38,5.81004068059215e-36
"ECB_RS06270",8710.01964446109,6.82475170992796,0.53908822229314,8.51022395511465e-38,6.58368532527576e-36
"ECB_RS14925",356.681052397095,-5.53058821968261,0.436350269237143,1.11730967754995e-37,8.49723478502816e-36
"ECB_RS19835",270.430386296331,-4.41655422393279,0.351678821717643,1.15056900113939e-37,8.60433851352071e-36
"ECB_RS10195",470.121328837681,-4.99909306952963,0.394005957770762,2.0858245388071e-37,1.53427782059466e-35
"ECB_RS25570",1076.55341568977,5.06558774204706,0.405578764459579,7.76381090612623e-37,5.61874508641749e-35
"ECB_RS13175",499.550376800614,-3.98364288378297,0.323720439747019,6.09813576576562e-36,4.3432278065064e-34
"ECB_RS16660",2897.2322957399,-3.51151467474455,0.288139947357505,1.59042468003572e-35,1.11503680301879e-33
"ECB_RS20490",1916.27292971691,-3.31206447503371,0.271393672155344,1.79253515042922e-35,1.23740080307322e-33
"ECB_RS17460",389.130993163788,4.43889637907938,0.364611580576402,4.66130991346515e-35,3.1689844820785e-33
"ECB_RS16790",1373.94830075897,-4.92254161726192,0.411694571249142,5.02121780599168e-35,3.36271705902756e-33
"ECB_RS09375",173.482848671052,2.73560131771966,0.225155117350803,6.01716749635202e-35,3.97044567001934e-33
"ECB_RS16755",2570.72205497208,-4.8110701919561,0.400271081714281,1.50825952477453e-34,9.80805867777292e-33
"ECB_RS18495",1946.83367685157,-4.02510694972577,0.337232135252984,2.90448466998764e-34,1.86177467346207e-32
"ECB_RS14930",336.314272650409,-4.931380027146,0.413876082271295,9.02837505686388e-34,5.70567871551384e-32
"ECB_RS07360",404.714904298628,3.68630277872863,0.309398519529404,9.29705963539852e-34,5.79387591444905e-32
"ECB_RS16880",3555.65961176227,-3.29944948480359,0.278356560781554,1.48218412299993e-33,9.1103563834256e-32
"ECB_RS00130",1943.10757153904,-4.39602383354074,0.374102118132538,2.9527962881878e-33,1.79043201960793e-31
"ECB_RS13780",213.914640733973,-3.87261611222893,0.328820218442101,3.29200000004747e-33,1.96949386669506e-31
"ECB_RS02835",171.018178616157,3.48740853261434,0.295115553069357,3.80170558624192e-33,2.24450696914046e-31
"ECB_RS08900",1709.18249461946,-3.74014068027944,0.317164735283524,4.2491888747924e-33,2.47611824431085e-31
"ECB_RS13190",448.272460672167,-4.08189521726599,0.350149859092531,5.00354073926762e-33,2.8783188842428e-31
"ECB_RS16725",1454.77779518364,-3.13956993484115,0.269071624832287,1.0353672757123e-32,5.88062400774824e-31
