"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_RS08070",122.064955409081,-3.18676698179485,0.329695961611792,4.47155567450205e-23,1.30284872152537e-21
"ECB_RS22800",1253.68248840295,-2.81904467057166,0.292173539259207,6.81548201585716e-23,1.97297211646136e-21
"ECB_RS08820",305.752351904299,-2.75017663783037,0.285611066449912,8.18971118519986e-23,2.35559192871742e-21
"ECB_RS16320",1014.00064303261,2.9172566546161,0.306903404503244,1.2705412834095e-22,3.63115843226651e-21
"ECB_RS00920",436.983711244518,1.68267265032052,0.174707083831228,1.48014507080637e-22,4.20342464095454e-21
"ECB_RS16760",1272.62469882107,3.7095280382952,0.390277649135563,1.57714624825443e-22,4.45072655089159e-21
"ECB_RS13185",658.276432160139,3.83846057384043,0.402892718308042,1.63159160927042e-22,4.57559471924774e-21
"ECB_RS16750",1319.31873516337,3.93235264891949,0.415721710875074,1.69707457766183e-22,4.72967306209231e-21
"ECB_RS08960",451.251988205155,2.89848275083496,0.302099756269914,1.86446005638984e-22,5.16409399569211e-21
"ECB_RS13155",61.4848359844945,-3.25231681347418,0.342174065905526,2.04446464553655e-22,5.62792200277454e-21
"ECB_RS20520",2058.60417241012,2.34979944639848,0.246304336196734,2.06571080092986e-22,5.65173436815383e-21
"ECB_RS20715",463.978463958155,2.63723832394775,0.278895849253007,4.2633277936301e-22,1.15936677636474e-20
"ECB_RS19140",281.187340178968,2.91543422885662,0.309282014147328,5.52379137951347e-22,1.49308746505283e-20
"ECB_RS18805",1997.51030951484,-3.59953275448675,0.382642098962773,5.64742595784381e-22,1.51736528579911e-20
"ECB_RS22900",5109.01217357602,-4.41151204666188,0.471386090787844,6.47869314611955e-22,1.73035096110943e-20
"ECB_RS09985",13387.781366815,9.50649890903204,1.03033005982878,7.10378749181366e-22,1.88607659619928e-20
"ECB_RS14905",76.0131047165291,4.21216384952183,0.445538887137162,7.26625645164443e-22,1.91786427638403e-20
"ECB_RS18000",97.1023776791022,-2.54340815376523,0.271698621000134,1.01346914364081e-21,2.65931932603294e-20
"ECB_RS13070",247.939756423858,-2.39140002670209,0.255143789798702,1.12807485125329e-21,2.94283247533343e-20
"ECB_RS01765",376.182469092658,-3.17273286877309,0.34001555050048,1.24646235216579e-21,3.232876632467e-20
"ECB_RS10295",868.991852567992,3.80686650813337,0.410932478844061,1.35111564954794e-21,3.48063173803655e-20
"ECB_RS00270",123.34109754124,-3.20172123372316,0.343918741323504,1.35750067786137e-21,3.48063173803655e-20
"ECB_RS09010",683.962989149872,-2.21561765677433,0.23644138095421,1.46516844438789e-21,3.73534705111845e-20
"ECB_RS16365",178.046038809303,-2.99197698562745,0.32226628859889,1.79063384430586e-21,4.53930737819231e-20
"ECB_RS07535",62.4822505114586,-3.32190939626218,0.357567978131422,1.94028023505014e-21,4.89103225543258e-20
"ECB_RS01335",104.317076783679,5.1373639301654,0.556242017452912,2.02772334708532e-21,5.08290204378314e-20
"ECB_RS04905",902.137081211842,-3.5927946879308,0.388843948623058,3.04782835237098e-21,7.59755878727144e-20
"ECB_RS09050",120.199807397877,-3.47215582995678,0.375898519498916,3.21402301718434e-21,7.93078556896655e-20
"ECB_RS09035",58.8947758204432,-1.97055895131573,0.212789281498962,3.21685530098487e-21,7.93078556896655e-20
"ECB_RS09520",363.625210866379,1.7523350474672,0.187849652889061,3.5206776187065e-21,8.63239370226014e-20
"ECB_RS19875",79.2249975995044,-2.50554119326328,0.271040845890442,3.60005458721891e-21,8.77904615915829e-20
"ECB_RS06700",216.313954316012,2.03396666665277,0.221577630496662,4.08025297570519e-21,9.89626762269686e-20
"ECB_RS04930",113911.757215728,2.91805030577534,0.318189185905025,5.21281303274798e-21,1.25752107945915e-19
"ECB_RS16745",663.709434974554,3.92637789050926,0.438770165662628,6.26372255322376e-21,1.5029584543484e-19
"ECB_RS10145",1298.17198756333,2.5731563857456,0.28173305057161,6.57210457766197e-21,1.5685655978707e-19
"ECB_RS06085",46.5436355749577,-3.14451515612095,0.343764752351643,7.01915177247335e-21,1.66639862450201e-19
"ECB_RS13140",750.04537730571,2.55725532031977,0.27892756265962,7.25517539983905e-21,1.71336694837252e-19
"ECB_RS01865",330.544746152952,2.26635491465694,0.246900600790182,1.11757706826269e-20,2.62542843209145e-19
"ECB_RS16665",1111.54142225997,3.0347301093486,0.336246258225027,1.13597907107154e-20,2.65475942286354e-19
"ECB_RS21745",425.926511408187,-3.24065065987427,0.357170291758731,1.15101519777811e-20,2.66351014017982e-19
"ECB_RS19730",161.169809881561,1.97226274434145,0.21527269562025,1.15159564786023e-20,2.66351014017982e-19
"ECB_RS10325",184.029377541443,-2.13807667534689,0.234658677896153,1.36121020964915e-20,3.13217959522858e-19
"ECB_RS07940",40.523388680596,4.32745636273662,0.468001259615373,1.40723888733537e-20,3.22157188136418e-19
"ECB_RS20300",205.708814855057,1.51382802110528,0.164910764983359,1.4748517966078e-20,3.35921827988791e-19
"ECB_RS03770",1075.12736051981,2.71655883506277,0.30011565721096,1.48423766735675e-20,3.36352243102511e-19
"ECB_RS01585",90.3882045472135,-3.16741857292819,0.349675708729071,1.66502882638626e-20,3.75426348944481e-19
"ECB_RS10635",58.3786361578319,3.40097662703624,0.376102699450268,1.97846490353104e-20,4.43868601107189e-19
"ECB_RS20930",59.8819496445134,-2.92556830964801,0.324658734055368,2.22071105929292e-20,4.9573783696753e-19
"ECB_RS01960",394.565524039436,2.41623803730337,0.268693992165152,2.60196966811981e-20,5.77972173309584e-19
"ECB_RS17220",613.091934787207,-3.40604152241162,0.379003680336945,2.65241178551012e-20,5.862744670731e-19
"ECB_RS00515",943.422505124872,2.29680495828997,0.254143125207022,2.91194746259033e-20,6.40485699247198e-19
"ECB_RS19145",403.234000979787,2.71141000199288,0.303556726577732,3.93435268454551e-20,8.61143438807595e-19
"ECB_RS22260",66.1595792655709,3.26220141526828,0.355667972748658,4.65761010321255e-20,1.0144998317046e-18
"ECB_RS14910",137.614541834797,4.3901762835684,0.485994762703596,4.97890327913511e-20,1.07467791923602e-18
"ECB_RS01515",151.217845763103,-4.04759643277105,0.453899875725603,4.98179200359019e-20,1.07467791923602e-18
"ECB_RS10835",91.7906382338014,-2.6923034775095,0.301466963919065,5.84151318043944e-20,1.25410859524554e-18
"ECB_RS15710",107.048970550411,-2.88709657952571,0.324396523122048,6.43595624212948e-20,1.37514931706833e-18
"ECB_RS25025",172.019133570415,4.20542939250183,0.482297764229524,7.81240018472931e-20,1.66133837103699e-18
"ECB_RS09550",88.2767258621361,-2.7396624194367,0.310841313134307,1.19190764506627e-19,2.52268377519451e-18
"ECB_RS04815",1303.67576761294,2.38484278274852,0.270892557311596,1.87518203718958e-19,3.95020741824866e-18
"ECB_RS08335",318.069877441814,2.59813853108827,0.294764728275487,2.02419470815093e-19,4.24418768947346e-18
"ECB_RS10035",267.464223545577,4.41592648116751,0.508239154186279,2.19348155696586e-19,4.57774499818876e-18
"ECB_RS13395",117.07332706581,3.17153332654873,0.361302558478528,2.59035457979909e-19,5.38098194424006e-18
"ECB_RS09125",964.855513933937,3.49774998144984,0.397716810801604,2.65775264546456e-19,5.49554659917028e-18
"ECB_RS21390",1789.2887326184,-3.44854546102782,0.395129067157496,2.75221686984104e-19,5.66476930962236e-18
"ECB_RS02070",30.010636634287,-2.8040159250733,0.321117905286678,4.1147039094698e-19,8.4304458638315e-18
"ECB_RS14445",168.306047379502,-2.51653356475924,0.288750554488842,4.21424685642455e-19,8.59514802035315e-18
"ECB_RS11305",190.619722378567,1.72780244511611,0.194869147607913,4.4296271688959e-19,8.9935462021882e-18
"ECB_RS06965",1157.0207970371,-2.70904077607549,0.311990446480689,5.20725071628902e-19,1.05247450288238e-17
"ECB_RS06660",266.355648547907,-1.93298128831479,0.221029246615873,5.40774461609284e-19,1.08809641669994e-17
"ECB_RS25170",276.52983235677,-1.65075752222665,0.188515409503154,5.95588381617775e-19,1.19303797692811e-17
"ECB_RS15350",113.182537604727,-2.66762559930664,0.308526185637906,5.98573979593426e-19,1.1936895317492e-17
"ECB_RS12260",299.629946943186,3.76619101775117,0.429191876628129,6.27333017844794e-19,1.24550586330513e-17
"ECB_RS05320",279.448629010826,-2.72805625090529,0.314651450424822,6.4198328932908e-19,1.26897754150642e-17
"ECB_RS11735",340.81834056327,-3.53560614974293,0.410692620493293,7.47104210573266e-19,1.47028797931677e-17
"ECB_RS17330",507.449314296436,-4.41593654384294,0.51423783244213,7.61270087226922e-19,1.49162396567127e-17
"ECB_RS06440",9709.97925360044,-2.63097636037982,0.304356290479259,7.82013957238124e-19,1.52560722875107e-17
"ECB_RS16895",1372.53625487154,2.95146479384482,0.344467364351693,8.01285316868862e-19,1.55643602458467e-17
"ECB_RS12865",1585.61522384865,2.96563841740762,0.3434518700068,8.32583989469859e-19,1.61026050032382e-17
"ECB_RS20755",50.4254897848219,3.27758377766351,0.384177575073497,8.49657188729573e-19,1.63622824284532e-17
"ECB_RS07335",2967.02929953677,-4.64574292351204,0.54103309761365,8.61564184239944e-19,1.65206773277121e-17
"ECB_RS16655",871.2235078588,3.13896524044553,0.36391779831573,9.65054970689004e-19,1.84263900148152e-17
"ECB_RS06015",96.3785810382323,4.31631152472263,0.498499482984486,1.0033333151143e-18,1.90760872242282e-17
"ECB_RS04695",77.9707224318207,-3.14660457722562,0.369294546998474,1.26611895157964e-18,2.38700661165455e-17
"ECB_RS05460",77.9707224318207,-3.14660457722562,0.369294546998474,1.26611895157964e-18,2.38700661165455e-17
"ECB_RS10225",73.7887536789247,3.20534365121287,0.366026598740011,1.65935290161932e-18,3.11527885755894e-17
"ECB_RS17120",173.341980759191,1.77867178194723,0.207208087750108,2.7853669450434e-18,5.20747561767073e-17
"ECB_RS25410",78.744561599055,-4.06849534676606,0.48356222265926,2.83216474954862e-18,5.27299719137953e-17
"ECB_RS00595",1395.52546927078,3.39971688133322,0.404475545752932,3.17398360037925e-18,5.88498529541392e-17
"ECB_RS19770",95.6873973004736,-2.90013543635706,0.341974373722214,3.19260905053455e-18,5.89515918096648e-17
"ECB_RS21290",104.368417287282,2.09560183612337,0.244680273249009,3.21875394125019e-18,5.91907743212689e-17
"ECB_RS18300",155.124061049035,-2.77973900951946,0.328286261629976,3.36661425627574e-18,6.16571353792215e-17
"ECB_RS18305",110.646259085345,-3.08222795923564,0.366249151105909,4.21895114221507e-18,7.6952982825687e-17
"ECB_RS05080",269.36079846564,-2.33331595785599,0.276105741145754,4.51879926544661e-18,8.20884708666354e-17
"ECB_RS12205",1730.2076640137,3.64494954520277,0.432933612618052,5.64596251235773e-18,1.02150942713505e-16
"ECB_RS15125",118.023837978294,1.77195072896374,0.206708068360579,5.92655889627408e-18,1.06797067339686e-16
