"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_RS20530",1752.08496562562,5.35455503147321,0.332770058398118,3.2891895222949e-59,1.52150447283889e-57
"ECB_RS12975",184.380458532656,3.44460087021151,0.214726542515769,5.36295915600732e-59,2.45546915642907e-57
"ECB_RS01865",330.544746152952,3.94820042721598,0.245088064550657,6.60441626281823e-59,2.99333492639044e-57
"ECB_RS16885",5047.96066303541,5.87451247634208,0.367286504581065,7.43890254194354e-59,3.33783557057007e-57
"ECB_RS19145",403.234000979787,4.79473196696156,0.301373395188902,1.5801065880797e-58,7.01974085219171e-57
"ECB_RS05755",1703.27152062301,6.15547463802101,0.389273358508003,3.77777635909329e-58,1.66185122776977e-56
"ECB_RS03795",690.261768684244,4.41135084195417,0.279072292608083,5.17893096374684e-58,2.25610322663418e-56
"ECB_RS01840",236.428475798957,4.04065354578751,0.250314612435252,1.08149656952778e-57,4.66603375718378e-56
"ECB_RS00910",886.710799701347,3.60251838935954,0.227733382911327,1.16858689052452e-57,4.99376131217478e-56
"ECB_RS12290",169.103574923949,4.25169883537226,0.265255741912654,3.76193783115466e-57,1.59243538192368e-55
"ECB_RS13175",499.550376800614,5.07845507624692,0.322785332656745,5.07193636495935e-57,2.12689518407221e-55
"ECB_RS17460",389.130993163788,-5.8410543396749,0.370659683367773,5.35909662269746e-57,2.2265061616707e-55
"ECB_RS16750",1319.31873516337,6.46460012543677,0.413401762967594,9.75751681411514e-57,4.01669522430593e-55
"ECB_RS13140",750.04537730571,4.35477184297845,0.277825449742903,2.62010992231736e-56,1.06876665649436e-54
"ECB_RS16460",680.199579940594,3.89632471554512,0.253513663162333,1.85531853620641e-54,7.49983267743979e-53
"ECB_RS06635",323.189489128537,2.85943038468234,0.185674490235161,4.99904973815353e-54,2.00274430134776e-52
"ECB_RS22665",526.5663422538,-8.29503707910642,0.542886560978951,7.34872742126424e-54,2.91803008311616e-52
"ECB_RS21655",620.59988663416,6.94283867115537,0.454927922470594,1.56413061940598e-53,6.15636323620581e-52
"ECB_RS05520",227.371535432189,6.09358015678761,0.394895138822356,2.60169786899088e-53,1.01511463810105e-51
"ECB_RS03695",675.184765032735,3.06913544260268,0.202255957235882,3.26959288406618e-53,1.26471235093146e-51
"ECB_RS03760",84.6060356062465,-4.41569866437115,0.290680948958256,3.35708933249467e-53,1.28745810554731e-51
"ECB_RS01015",943.002296973634,4.27493084629378,0.2828562500526,6.09898467940101e-53,2.31916476749766e-51
"ECB_RS09125",964.855513933937,6.03178302605875,0.39518012331981,7.23570294160949e-53,2.72828563857158e-51
"ECB_RS12665",166.481202549092,2.98247518721946,0.195973522809754,3.02886430675263e-52,1.13254284536659e-50
"ECB_RS09045",99.1747297760435,-5.40408574121525,0.359358094357223,3.35647688672034e-52,1.24467039592679e-50
"ECB_RS06695",188.879325182055,-6.26877448900545,0.419256996856238,5.32981160619703e-52,1.96023480959066e-50
"ECB_RS12980",289.663329607651,3.62718889143653,0.239180829252571,5.38786142475209e-52,1.965474326249e-50
