"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_RS19040",57.178251002117,0.457806354021841,0.292752455563438,0.102018475880962,0.130621364320672
"ECB_RS17770",15.0147604186033,0.642559694594611,0.428648367554392,0.10203429506217,0.130621364320672
"ECB_RS08970",10.8955891606889,-0.654005451514697,0.435444558016499,0.102186228806595,0.130778553524014
"ECB_RS11880",9.24916222419478,0.806778751068138,0.584622890119666,0.102848343379796,0.13158839941407
"ECB_RS15185",8.41067527838226,0.797211180926334,0.572455675860134,0.103296707961765,0.13212438102179
"ECB_RS18900",23.6336276300469,0.755756016583556,0.533500886724074,0.103765428770527,0.132686086888958
"ECB_RS24355",16.8585708269276,0.682476733878364,0.466639955265242,0.103998095754949,0.132945713861099
"ECB_RS19545",36.2653996010542,-0.629508360132168,0.421824896997979,0.104383086680333,0.13339986042001
"ECB_RS09965",39.0529142559166,-0.616181074924859,0.417859974944408,0.104667567090482,0.133725334150055
"ECB_RS19815",3071.61312705274,-0.858459358296247,0.691513328905891,0.104721489778636,0.133756141371118
"ECB_RS01370",1.03603176818245,0.981120100949837,1.12253677976308,0.104779221070003,0.133791794234805
"ECB_RS15410",29.9668009455585,0.698135240135722,0.48602273430583,0.105370242289799,0.134508186957135
"ECB_RS06785",70.2185498633253,-0.507783055321582,0.333255512080438,0.105401186194759,0.13450942049371
"ECB_RS25670",1.10507619057914,0.925861302933399,0.815410551279963,0.10552360799257,0.134589873157846
"ECB_RS18430",41.7411845915405,-0.496545672888299,0.324135195472451,0.105524219694518,0.134589873157846
"ECB_RS14870",78.3991088375952,-0.454020837892076,0.294353447625573,0.105696229402374,0.134770952352501
"ECB_RS04125",22.6331838039605,-0.600927308619269,0.402291501056129,0.105807766375595,0.134874843104345
"ECB_RS13800",24.5269822647763,0.643615511344109,0.431315619484521,0.106057128606515,0.135154312995578
"ECB_RS23520",25.0508193119969,0.548480194573588,0.361656782087645,0.106259455378214,0.135336006173577
"ECB_RS09615",53.9488438005564,0.341271910212459,0.216433501469004,0.106260028916762,0.135336006173577
"ECB_RS20945",109.400098929348,-0.374407068680034,0.237840839115355,0.106850387308639,0.136049287132197
"ECB_RS08765",7.8221432972768,0.763397270031776,0.540582571197452,0.107142344139062,0.136382325716872
"ECB_RS14220",23.8554020875938,0.661445761558795,0.455887068161542,0.107258179647969,0.136491052773805
"ECB_RS06870",11.0781952461866,0.818419548948151,0.599899394380746,0.107913927380487,0.137286586945348
"ECB_RS15380",31.5611652293827,0.450467680864235,0.293243462163808,0.107983381783041,0.137336007386765
"ECB_RS21575",15.4917526051954,0.794527206157048,0.583624960241562,0.108273338866134,0.13764470228216
"ECB_RS16080",22.741903253073,-0.484273906023787,0.313350853379075,0.108287452430583,0.13764470228216
"ECB_RS21300",31.6650728397187,0.568467736839537,0.377111889965872,0.108709453088594,0.138141975646706
"ECB_RS08010",34.4687561890544,0.383591183951173,0.247411987334049,0.109063341690352,0.138552438891452
"ECB_RS08795",10.3345903247146,0.71248368131392,0.498326421476643,0.109154826978181,0.138629410883413
"ECB_RS04465",9.88513865074779,0.690004959496714,0.481977464633901,0.109839508004477,0.139459499834773
"ECB_RS17795",67.082523466592,0.577282850068913,0.38780766802432,0.110165901930377,0.139795828865789
"ECB_RS08355",84.257439034997,-0.371091674360513,0.240844261301358,0.110166715148079,0.139795828865789
"ECB_RS04970",8.5396207528886,0.719667560584473,0.510321126528863,0.110463813135898,0.140133200322525
"ECB_RS12705",44.2208281177484,0.574279078029433,0.385769246906087,0.110763297776138,0.140473407891897
"ECB_RS00990",53.3422425657561,-0.309504433525239,0.198817263054943,0.111334920533425,0.141158459574309
"ECB_RS20805",28.3314063631257,-0.74252952457095,0.558396739828225,0.112099544712819,0.1420877562504
"ECB_RS19070",11.8069958306267,0.857763876797381,0.682579619007203,0.112256216222341,0.142246157071348
"ECB_RS02340",99.4555894986085,0.739563929456882,0.544828146292793,0.113292133277335,0.143518295317731
"ECB_RS03835",53.2430866018739,-0.399406655676693,0.261372356541359,0.113388578421197,0.143599929826676
